Field Type,ID,Field Name,Original Text,Translated Text
DictKey_ActionText_,271,DictKey_ActionText_271,"TUNE AKROTIRI APPROACH FREQUENCY 235.05 ON PRIMARY RADIO\
\
PRESS SPACEBAR WHEN READY","将主无线电调至阿克罗蒂里进近频率235.05。\
\
准备好后按空格键。"
DictKey_ActionText_,272,DictKey_ActionText_272,,
DictKey_ActionText_,279,DictKey_ActionText_279,,
DictKey_ActionText_,280,DictKey_ActionText_280,PRESS SPACEBAR WHEN FINAL APPROACH COURSE ESTABLISHED,建立最后进近航向后按空格键。
DictKey_ActionText_,281,DictKey_ActionText_281,,
DictKey_ActionText_,282,DictKey_ActionText_282,,
DictKey_ActionText_,287,DictKey_ActionText_287,"TUNE AKROTIRI TOWER FREQUENCY 339.85 ON PRIMARY RADIO\
\
PRESS SPACEBAR WHEN READY","将主无线电调至阿克罗蒂里塔台频率339.85。\
\
准备好后按空格键。"
DictKey_ActionText_,288,DictKey_ActionText_288,"TUNE AKROTIRI TOWER FREQUENCY 339.85 ON PRIMARY RADIO\
\
PRESS SPACEBAR WHEN READY","将主无线电调至阿克罗蒂里塔台频率339.85。\
\
准备好后按空格键。"
DictKey_ActionText_,289,DictKey_ActionText_289,,
DictKey_ActionText_,290,DictKey_ActionText_290,IN CASE OF MISSED APPROACH REPORT TOWER BY PRESSING SPACEBAR,若决定复飞，按空格键向塔台报告。
DictKey_ActionText_,292,DictKey_ActionText_292,TOO FAR FAILED,距离过远，任务失败。
DictKey_ActionText_,293,DictKey_ActionText_293,,
DictKey_ActionText_,294,DictKey_ActionText_294,FOLLOW RADIAL 253 FAIL,未能沿253径向线飞行。
DictKey_ActionText_,295,DictKey_ActionText_295,,
DictKey_ActionText_,296,DictKey_ActionText_296,STAY IN ARC FAIL,未能保持DME弧飞行。
DictKey_ActionText_,297,DictKey_ActionText_297,,
DictKey_ActionText_,298,DictKey_ActionText_298,,
DictKey_ActionText_,299,DictKey_ActionText_299,,
DictKey_ActionText_,300,DictKey_ActionText_300,STAY IN FC FAIL,未能保持最终进近航向。
DictKey_ActionText_,301,DictKey_ActionText_301,,
DictKey_ActionText_,302,DictKey_ActionText_302,,
DictKey_ActionText_,303,DictKey_ActionText_303,GA STAY IN FC FAIL,复飞时未能保持最终进近航向。
DictKey_ActionText_,304,DictKey_ActionText_304,,
DictKey_ActionText_,305,DictKey_ActionText_305,ALTITUDE TOO LOW,高度过低。
DictKey_ActionText_,306,DictKey_ActionText_306,ALTITUDE TOO HIGH,高度过高。
DictKey_ActionText_,307,DictKey_ActionText_307,DESCEND IN ARC FAILED,未能在DME弧内完成下降。
DictKey_ActionText_,308,DictKey_ActionText_308,DESCEND IN ARC FAILED,未能在DME弧内完成下降。
DictKey_ActionText_,309,DictKey_ActionText_309,DESCEND IN ARC FAILED,未能在DME弧内完成下降。
DictKey_ActionText_,310,DictKey_ActionText_310,DESCEND IN ARC FAILED,未能在DME弧内完成下降。
DictKey_ActionText_,311,DictKey_ActionText_311,DESCEND IN ARC FAILED,未能在DME弧内完成下降。
DictKey_ActionText_,312,DictKey_ActionText_312,,
DictKey_ActionText_,313,DictKey_ActionText_313,TOO LOW IN ARC,在DME弧中高度过低。
DictKey_ActionText_,314,DictKey_ActionText_314,TOO HIGH FC,在最终进近航向上高度过高。
DictKey_ActionText_,315,DictKey_ActionText_315,"MISSION DEBRIEFING\
\
JUDGE: E.T. Welcome to Akrotiri Air Base. Exellent flying. Your formation flying was sufficient for Navy standards. Not best I have seen but enough. You followed ATC instructions as supposed and you flew approach procedure safely. Keep going like that. I'll see you at O club.","任务讲评\
\
JUDGE：E.T.，欢迎来到阿克罗蒂里空军基地。这次飞行很出色。你的编队水平达到了海军标准。虽然不是我见过的最佳表现，但已经足够了。你按空管的指示完成了安全的进场程序。继续保持，我们军官俱乐部见。"
DictKey_ActionText_,317,DictKey_ActionText_317,"MISSION DEBRIEFING\
\
JUDGE: E.T. Wellcome to Akrotiri. You landed safely but your flying was not up to NAVY standards. You need to do better if you want to stay in squadron. You can't fly like that in combat missions.","任务讲评\
\
JUDGE：E.T.， 欢迎来到阿克罗蒂里。你安全着陆了，但你的飞行未达到海军标准。如果你想留在中队，需要表现得更好。在战斗任务中不能这样飞。"
DictKey_ActionText_,319,DictKey_ActionText_319,- You drifted too far from your flight formation,- 你偏离编队太远。
DictKey_ActionText_,320,DictKey_ActionText_320,- You failed to follow inbound AKR radial 253 while flying arrival procedure,- 在执行进场程序时，你没有沿阿克罗蒂里253径向线飞行。
DictKey_ActionText_,321,DictKey_ActionText_321,- You descended too low during following inbound AKR radial 253,- 在沿阿克罗蒂里253径向线飞行时，你降的太低。
DictKey_ActionText_,322,DictKey_ActionText_322,- You flew too high while following inbound AKR radial 253,- 在沿阿克罗蒂里253径向线飞行时，你飞得过高。
DictKey_ActionText_,323,DictKey_ActionText_323,"- You failed to follow 13,7 mile DME arc while flying arrival procedure",- 在执行进场程序时，你没有保持13.7海里DME弧。
DictKey_ActionText_,324,DictKey_ActionText_324,- You failed to descend to your designated altitude 2000 feet while flying arrival procedure,- 在执行进场程序时，你没有下降到指定的2000尺。
DictKey_ActionText_,325,DictKey_ActionText_325,- You descended dangerously low while flying arrival procedure,- 在执行进场程序时，你的下降高度过低，存在危险。
DictKey_ActionText_,326,DictKey_ActionText_326,- You failed to follow inbound AKR  radial 102 while flying TACAN approach procedure,- 在执行TACAN进近程序时，你未能沿阿克罗蒂里102径向线飞行。
DictKey_ActionText_,327,DictKey_ActionText_327,- You were flying too high during approach procedure,- 在进近中，你飞得过高。
DictKey_ActionText_,328,DictKey_ActionText_328,- You failed to follow inbound AKR radial 102 while flying TACAN approach after missed approach,- 在复飞后执行TACAN进近程序时，你未能沿阿克罗蒂里102径向线飞行。
DictKey_ActionText_,329,DictKey_ActionText_329,TOO LOW FC,在最终进近航向上高度过低。
DictKey_ActionText_,330,DictKey_ActionText_330,- You flew dangerously low at the begining of TACAN approach procedure,- 在TACAN进近程序开始时，你飞得过低，存在危险。
DictKey_ActionText_,333,DictKey_ActionText_333,,
DictKey_ActionText_,337,DictKey_ActionText_337,SPEED UNDER 300,速度低于300。
DictKey_ActionText_,338,DictKey_ActionText_338,SPEED OVER 300,速度超过300。
DictKey_ActionText_,339,DictKey_ActionText_339,- You flew too slow while flying arrival procedure,- 在执行进场程序时，你飞得过慢。
DictKey_ActionText_,340,DictKey_ActionText_340,- You flew too fast while flying arrival procedure,- 在执行进场程序时，你飞得过快。
DictKey_ActionText_,341,DictKey_ActionText_341,TOO FAST FC,在最终进近航向上速度过快。
DictKey_ActionText_,342,DictKey_ActionText_342,- your failed to follow speed restriction during TACAN approach,- 在执行TACAN进近时，你未能遵守速度限制。
DictKey_ActionText_,343,DictKey_ActionText_343,INSIDE RADIAL BOX,在径向框内。
DictKey_ActionText_,344,DictKey_ActionText_344,HEADING 180 FAIL,航向180失败。
DictKey_ActionText_,345,DictKey_ActionText_345,- You failed to fly heading 180 as directed by ATC,- 你没有按照空管的指示，飞航向180。
DictKey_ActionText_,349,DictKey_ActionText_349,You have violated too many rules of aviation law by your actions. You have not followed ATC instructions or your flight leads instructions. After landing you will be sent back home on the first available transfer flight.,你违反了太多航空法规。你没有遵循空管的指示，也没有遵循编队长机的指令。着陆后，你将被安排乘坐最早的航班返回驻地。
DictKey_ActionText_,399,DictKey_ActionText_399,YOU MAY NOW END THE MISSION,你现在可以结束任务。
DictKey_ActionText_,400,DictKey_ActionText_400,YOU MAY NOW END THE MISSION,你现在可以结束任务。
DictKey_ActionText_,401,DictKey_ActionText_401,,
DictKey_descriptionBlueTask_,3,DictKey_descriptionBlueTask_3,,
DictKey_descriptionNeutralsTask_,4,DictKey_descriptionNeutralsTask_4,,
DictKey_descriptionRedTask_,2,DictKey_descriptionRedTask_2,,
DictKey_descriptionText_,1,DictKey_descriptionText_1,"INTELLIGENCE OFFICER: Civil war in Syria sparked by the violent suppression of non-violent Arab Spring protests has lasted for over four years. Situation has escalated even further in recent months. The United States, Britain, and France have been supporting rebel forces by conducting airstrikes against terrorist organization ISIS for several years, while the Syrian army loyal to the government has been regaining control of areas previously held by the rebels. The Kremlin-supported Syrian army has increasingly targeted civilian targets, such as hospitals and residential areas. In addition, there is strong evidence of the use of chemical weapons against civilians. ISIS and Lebanon's Hezbollah forces are also operating in the area, pursuing their own interests.\
\
The United States continues to strike against ISIS forces, but the atrocities committed by the Syrian army force stronger action. The USS Theodore Roosevelt aircraft carrier has been tasked with establishing a no-fly zone over the rebel-controlled province of Idlib in Syria and surrounding provinces. The goal is to prevent all air and ground operations by the Syrian army and its supporters in the area. However, Russians increased air force activity in the area poses a serious risk of escalation. Meanwhile the political negotiations with the Kremlin have begun.\
\
The carrier strike group is heading to the Eastern Mediterranean and will arrive in the area tomorrow. Two Squadrons of Air Wing Three, VFA-113 Stingers and VFA-34 Blue Blasters are already on board the carrier. VFA-131 Wildcats and VFA-37 Raging Bulls will move from the United States to the operational area within the next two days.\
\
Squadrons will perform refueling and overnight stay at Ramstein Air Base in Germany. From Ramstein, squadrons will fly through the airspace of southern Europe to RAF air base Akrotiri in Cyprus. At Akrotiri flight crew will rest and refuel before moving to the carrier the next day after the carrier strike group arrives in the area.\
\
\
Squadron briefing\
\
October 2, 2015. Ramstein Air Force Base, Germany\
\
JUDGE: Wildcats will fly from Ramstein to Akrotiri today. Flights LION 1 to 3. I will lead LION 1 flight. QUEEN, you lead LION 2. PINK, LION 3. We will take off from Ramstein at 0815 UTC. As planned, we will arrive at Akrotiri at 1200 UTC. At Akrotiri we will wait for Strike Group to arrive. Just normal transfer. Any questions?\
\
QUEEN: No Sir!\
\
PINK: No Sir!\
\
\
Element Briefing\
\
JUDGE: Werewolf, Razor, and E.T., you will fly with me as LION 1. Aircrafts 401-404. The weather is good at time of departure. The planned altitude is 35,000 feet, and the cruising speed is 0.8 Mach. We will take off as flight of four in diamond formation. After passing 1000 feet join on my right wing for echelon formation. Air traffic control will treat us as one aircraft. I will handle communication with air traffic control. We will have full internal with three external fuel tanks and no weapons when leaving Ramstein. Antalya, Turkey, will be our alternate airfield. Bingo fuel for alternate is 6,000 pounds. \
\
IMC conditions are expected at time of arrival. Akrotiri's radar is under maintenance, so be prepared for procedure air traffic control. Note the temporary TACAN frequency 108X stated in the NOTAM. You will likely be vectored to the arrival procedure separately. After landing contact ground on given frequency and taxi to designated parking.\
\
E.T., this is your first cruise. Remember that even though the ferry flight may seem boring, southern European airspace is full of traffic, and you are expected to be precise. Give the Navy reason to be proud of your flying, even in a civilian environment.\
\
\
Tips for the mission:\
\
•    The mission starts a few miles before the EVENO fix (waypoint 1) at 35000 feet.\
•    Stay in formation until instructed otherwise.\
•    Follow air traffic control's instructions closely regarding direction, altitude, and speed.\
•    Fly arrival and approach procedures accurately.\
•    You are supposed to know how to fly DME arc instrument arrival and TACAN approach procedures. \
•    Park the aircraft in the designated area on the ramp as instructed by ground control.\
\
Music credits\
Music: Spirit of The Dream - Inspiring Epic Music [FREE DOWNLOAD] by Keys of Moon Music\
Source: https://soundcloud.com/keysofmoon/spirit-of-the-dream\
License: http://creativecommons.org/licenses/by/3.0/\
Get music free for a link from https://starfrosch.com\
\
Music: Flowing Energy - Inspiring Epic Music [FREE DOWNLOAD] by Keys of Moon Music Source: https://soundcloud.com/keysofmoon/flowing-energy-inspiring-epic-music-free-download \
License: http://creativecommons.org/licenses/by/3.0/\
Get music free for a link from https://starfrosch.com","情报官：因暴力镇压非暴力的阿拉伯之春抗议活动，叙利亚爆发了内战。这场战争已持续了超过四年。最近几个月，事态进一步升级。美国、英国和法国多年来一直通过空袭恐怖组织ISIS的方式支持反对派，而忠于政府的叙利亚军队则重新控制了先前由反对派占领的地区。克里姆林宫支持的叙利亚军队越来越多的袭击平民目标，如医院和居民区。此外，强有力的证据表明，他们对平民使用了化学武器。ISIS和黎巴嫩的真主党武装也在该地区活动，在这里，每个势力都追求各自的利益。\
\
美国会继续对ISIS进行打击，但叙利亚军队犯下的暴行迫使美军采取更强有力的行动。美国海军西奥多·罗斯福号航空母舰（USS Theodore Roosevelt）被指派，在叙利亚反对派控制的伊德利卜省及周边建立禁飞区，意图阻止叙利亚军队及其支持者在该地区的空中和地面行动。然而，俄罗斯在该地区增加了空军部署，使局势有了进一步恶化的风险。与此同时，与克里姆林宫的政治谈判也已经开始。\
\
航母打击群正前往东地中海，并将于明天抵达该地区。第三舰载机联队（CVW-3）的两个中队，VFA-113“毒刺”和VFA-34“蓝色爆破者”已经在航母上。VFA-131“野猫”和VFA-37“暴怒公牛”将在未来两天内从美国本土转移到作战区域。\
\
这两个中队会在德国的拉姆施泰因空军基地加油、过夜。从拉姆施泰因出发，这两个中队将飞越南欧空域，前往位于塞浦路斯的英国皇家空军阿克罗蒂里基地，并在那里休息一夜，加满油，等航母打击群抵达后，于第二天转移到航母上。\
\
中队简报\
\
2015年10月2日，德国拉姆施泰因空军基地\
\
JUDGE：野猫中队今天将从拉姆施泰因飞往阿克罗蒂里。呼号LION 1到3。我会带领LION 1小队。QUEEN，你带领LION 2。PINK，LION 3。我们将于0815 UTC从拉姆施泰因起飞。按照计划，我们将在1200 UTC抵达阿克罗蒂里。我们在那里等待航母打击群抵达。只是普通的转场。有问题吗？\
\
QUEEN：没有，长官！\
\
PINK：没有，长官！\
\
小队简报\
\
JUDGE：Werewolf、Razor和E.T.，你们将和我一起编入LION 1小队飞行。飞机编号401-404。出发时天气良好。计划高度为35,000英尺，巡航速度为0.8马赫。我们将以四机菱形编队起飞。到达1000英尺后加入我的右翼，形成梯队编队。空管将把我们视为一架飞机。我将负责与空管通信。离开拉姆施泰因时，我们会加满内油并挂上三个副油箱，不携带武器。我们的备降机场是土耳其的安塔利亚。备降油量6,000磅。\
\
预计我们到达时，会是仪表气象条件。阿克罗蒂里的雷达正在维护，因此要准备好程序性空中交通管制。注意NOTAM中提到的临时TACAN频率108X。你们可能会被分别引导到进场程序。着陆后联系地面，使用给定频率滑行到指定停机位。\
\
E.T.，这是你的第一次巡航。记住，虽然转场飞行看起来很无聊，但南欧空域交通繁忙，你需要保持精确飞行。即使在非作战环境，也要让海军为你的飞行感到自豪。\
\
任务提示：\
\
- 任务从距离EVENO定位点（航路点1）几海里处开始，海拔35,000英尺。\
- 保持编队，直到另有指示。\
- 严格遵循空中交通管制（ATC）关于方向、高度和速度的指示。\
- 准确执行进场和进近程序。\
- 你需要知道如何飞DME弧仪表进场程序和TACAN进近程序。\
- 按地面管制的指示，将飞机停在指定的停机坪区域。\
\
音乐版权\
音乐：Spirit of The Dream - Inspiring Epic Music [免费下载] by Keys of Moon Music\
来源：https://soundcloud.com/keysofmoon/spirit-of-the-dream\
许可证：http://creativecommons.org/licenses/by/3.0/\
获取音乐免费链接：https://starfrosch.com\
\
音乐：Flowing Energy - Inspiring Epic Music [免费下载] by Keys of Moon Music\
来源：https://soundcloud.com/keysofmoon/flowing-energy-inspiring-epic-music-free-download\
许可证：http://creativecommons.org/licenses/by/3.0/\
获取音乐免费链接：https://starfrosch.com"
DictKey_sortie_,5,DictKey_sortie_5,Mission 1,任务1
DictKey_subtitle_,6,DictKey_subtitle_6,<JUDGE> Four stay in close formation until separation for approach called by ATC,<JUDGE> 四机保持紧密编队，直到空管指示我们分开进近。
DictKey_subtitle_,8,DictKey_subtitle_8,<NICOSIA RADAR> LION 1 your formation is too wide. Please tighten your formation,<尼科西亚雷达> LION 1，你们的编队过于松散。请收紧编队。
DictKey_subtitle_,14,DictKey_subtitle_14,<E.T.> Four,<E.T.> 四号
DictKey_subtitle_,16,DictKey_subtitle_16,<JUDGE> LION 1 roger,<JUDGE> LION 1 明白。
DictKey_subtitle_,18,DictKey_subtitle_18,<JUDGE> Tighten formation now,<JUDGE> 现在收紧编队。
DictKey_subtitle_,20,DictKey_subtitle_20,<E.T> Four,<E.T> 四号收到。
DictKey_subtitle_,22,DictKey_subtitle_22,<RAZOR> Two,<RAZOR> 二号收到。
DictKey_subtitle_,24,DictKey_subtitle_24,<WEREWOLF> Three,<WEREWOLF> 三号收到。
DictKey_subtitle_,26,DictKey_subtitle_26,"<NICOSIA CONTROL> LION 1, your formation is too wide. Please tighten your formation",<尼科西亚管制> LION 1，你们的编队过于松散。请收紧编队。
DictKey_subtitle_,28,DictKey_subtitle_28,<LION 1-1 (JUDGE)> LION 1 roger,<LION 1-1 (JUDGE)> LION 1 明白。
DictKey_subtitle_,30,DictKey_subtitle_30,<LION 1-1 (JUDGE)> Four stay in close formation until separation for approach called by ATC,<LION 1-1 (JUDGE)> 四机保持紧密编队，直到空管指示我们分开进近。
DictKey_subtitle_,32,DictKey_subtitle_32,<LION 1-1 (JUDGE)> Tighten formation now,<LION 1-1 (JUDGE)> 现在收紧编队。
DictKey_subtitle_,34,DictKey_subtitle_34,<LION 1-2 (WEREWOLF)> Two,<LION 1-2 (WEREWOLF)> 二号收到。
DictKey_subtitle_,36,DictKey_subtitle_36,<LION 1-3 (RAZOR)> Three,<LION 1-3 (RAZOR)> 三号收到。
DictKey_subtitle_,38,DictKey_subtitle_38,<LION 1-4 (E.T.)> Four,<LION 1-4 (E.T.)> 四号收到。
DictKey_subtitle_,40,DictKey_subtitle_40,<NICOSIA CONTROL> LION 1 descend flight level 150,<尼科西亚管制> LION 1 下降至FL 150。
DictKey_subtitle_,42,DictKey_subtitle_42,"<LION 1-1 (JUDGE)> Descend to flight level 150, LION 1",<LION 1-1 (JUDGE)> 下降至FL 150，LION 1。
DictKey_subtitle_,45,DictKey_subtitle_45,"<NICOSIA CONTROL> LION 1, contact PAFOS APPROACH on 119.9",<尼科西亚管制> LION 1，联系帕福斯进近，频率119.9。
DictKey_subtitle_,47,DictKey_subtitle_47,"<JUDGE> 119.9, LION 1. Flight go!",<JUDGE> 119.9，LION 1。小队，切频率！
DictKey_subtitle_,49,DictKey_subtitle_49,<LION 1-2 (WEREWOLF)> Two,<LION 1-2 (WEREWOLF)> 二号收到。
DictKey_subtitle_,54,DictKey_subtitle_54,<LION 1-3 (RAZOR)> Three,<LION 1-3 (RAZOR)> 三号收到。
DictKey_subtitle_,56,DictKey_subtitle_56,<LION 1-4 (E.T.)> Four,<LION 1-4 (E.T.)> 四号收到。
DictKey_subtitle_,58,DictKey_subtitle_58,<JUDGE> LIONS check,<JUDGE> LIONS 检查。
DictKey_subtitle_,61,DictKey_subtitle_61,<LION 1-1 (JUDGE)> LIONS check,<LION 1-1 (JUDGE)> LIONS 检查。
DictKey_subtitle_,64,DictKey_subtitle_64,<LION 1-2 (WEREWOLF)> Two,<LION 1-2 (WEREWOLF)> 二号收到。
DictKey_subtitle_,66,DictKey_subtitle_66,<LION 1-3 (RAZOR)> Three,<LION 1-3 (RAZOR)> 三号收到。
DictKey_subtitle_,68,DictKey_subtitle_68,<LION 1-4 (E.T.)> Four,<LION 1-4 (E.T.)> 四号收到。
DictKey_subtitle_,71,DictKey_subtitle_71,"<LION 1-1 (JUDGE)> PAFOS APPROACH, LION 1, F-18 four ship flight, inbound TOBAL, descending to flight level 150",<LION 1-1 (JUDGE)> 帕福斯进近，LION 1，F-18四机编队，飞往TOBAL，下降至FL 150。
DictKey_subtitle_,73,DictKey_subtitle_73,"<PAFOS APPROACH> LION 1, PAFOS APPROACH, radar contact. You will be vectored for approach separately. Expect Akrotiri MEZUS ALPHA ARRIVAL for TACAN approach runway 28. Temporary AKR TACAN frequency 108X",<帕福斯进近> LION 1，帕福斯进近，雷达识别了。你们会被分别引导进近。预计使用阿克罗蒂里MEZUS ALPHA进场程序，TACAN进近，28号跑道。临时AKR TACAN频率108X。
DictKey_subtitle_,75,DictKey_subtitle_75,<LION 1-1 (JUDGE)> MEZUS ALPHA ARRIVAL for TACAN approach runway 28. Temporary frequency 108X,<LION 1-1 (JUDGE)> MEZUS ALPHA进场程序，TACAN进近，28号跑道。临时频道108X。
DictKey_subtitle_,77,DictKey_subtitle_77,"<PAFOS APPROACH> LION 1-4 turn right heading 180, descend to flight level 100",<帕福斯进近> LION 1-4 右转航向180，下降至FL 100。
DictKey_subtitle_,79,DictKey_subtitle_79,"<LION 1-4 (E.T.)> Right heading 180, descend to 100, LION 1-4",<LION 1-4 (E.T.)> 右转航向180，下降至100，LION 1-4。
DictKey_subtitle_,81,DictKey_subtitle_81,"<PAFOS APPROACH> LION 1-3 turn right heading 170, descend to flight level 100",<帕福斯进近> LION 1-3 右转航向170，下降至FL 100。
DictKey_subtitle_,84,DictKey_subtitle_84,"<LION 1-3 (RAZOR)> Right heading 170, descend to 100, LION 1-3",<LION 1-3 (RAZOR)> 右转航向170，下降至100，LION 1-3。
DictKey_subtitle_,87,DictKey_subtitle_87,"<PAFOS APPROACH> LION 1-2 turn right heading 160, descend to flight level 100",<帕福斯进近> LION 1-2 右转航向160，下降至FL 100。
DictKey_subtitle_,90,DictKey_subtitle_90,"<LION 1-2 (WEREWOLF)> Right heading 160, descend to 100, LION 1-2",<LION 1-2 (WEREWOLF)> 右转航向160，下降至100，LION 1-2。
DictKey_subtitle_,93,DictKey_subtitle_93,"<PAFOS APPROACH> LION 1-1 turn right heading 150, descend to flight level 100",<帕福斯进近> LION 1-1 右转航向150，下降至FL 100。
DictKey_subtitle_,97,DictKey_subtitle_97,"<LION 1-1 (JUDGE)> Right heading 150, descend to 100, LION 1-1",<LION 1-1 (JUDGE)> 右转航向150，下降至100，LION 1-1。
DictKey_subtitle_,102,DictKey_subtitle_102,,
DictKey_subtitle_,104,DictKey_subtitle_104,,
DictKey_subtitle_,106,DictKey_subtitle_106,"<PAFOS APPROACH> LION 1-4 join inbound AKR radial 253, cleared MEZUS ALPHA ARRIVAL for runway 28. Contact AKROTIRI APPROACH on 235.05",<帕福斯进近> LION 1-4，飞AKR径向253，获准使用28号跑道的MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。
DictKey_subtitle_,108,DictKey_subtitle_108,"<PAFOS APPROACH> LION 1-1 join inbound AKR radial 253, cleared MEZUS ALPHA ARRIVAL for runway 28. Contact AKROTIRI APPROACH on 235.05",<帕福斯进近> LION 1-1 飞AKR径向253，获准使用28号跑道的MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。
DictKey_subtitle_,110,DictKey_subtitle_110,"<PAFOS APPROACH> LION 1-2 join inbound AKR radial 253, cleared MEZUS ALPHA ARRIVAL for runway 28. Contact AKROTIRI APPROACH on 235.05",<帕福斯进近> LION 1-2 飞AKR径向253，获准使用28号跑道的MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。
DictKey_subtitle_,112,DictKey_subtitle_112,"<PAFOS APPROACH> LION 1-3 join inbound AKR radial 253, cleared MEZUS ALPHA ARRIVAL for runway 28. Contact AKROTIRI APPROACH on 235.05",<帕福斯进近> LION 1-3 飞AKR径向253，获准使用28号跑道的MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。
DictKey_subtitle_,114,DictKey_subtitle_114,"<LION 1-1 (JUDGE)> AKR radial 253, MEZUS ALPHA ARRIVAL for runway 28. AKROTIRI APPROACH on 235.05. LION 1-1",<LION 1-1 (JUDGE)> AKR径向253，28跑道，MEZUS ALPHA程序。阿克罗蒂里进近，频率235.05。LION 1-1。
DictKey_subtitle_,116,DictKey_subtitle_116,<LION 1-2 (WEREWOLF)> Join AKR radial 253 for MEZUS ALPHA ARRIVAL. Runway 28. AKROTIRI APPROACH on 235.05. LION 1-2,<LION 1-2 (WEREWOLF)> 加入AKR径向253，28跑道，MEZUS ALPHA进场程序。阿克罗蒂里进近，频率235.05。LION 1-2。
DictKey_subtitle_,119,DictKey_subtitle_119,"<LION 1-3 (RAZOR)> Inbound AKR radial 253, MEZUS ALPHA ARRIVAL, runway 28. Contact AKROTIRI APPROACH on 235.05. LION 1-3",<LION 1-3 (RAZOR)> 飞AKR径向253，28跑道，MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。LION 1-3。
DictKey_subtitle_,121,DictKey_subtitle_121,"<LION 1-3 (RAZOR)> Inbound AKR radial 253, MEZUS ALPHA ARRIVAL, runway 28. Contact AKROTIRI APPROACH on 235.05. LION 1-3",<LION 1-3 (RAZOR)> 沿AKR径向253，28号跑道，MEZUS ALPHA进场程序。联系阿克罗蒂里进近，频率235.05。LION 1-3。
DictKey_subtitle_,123,DictKey_subtitle_123,"<LION 1-4 (E.T.)> AKR radial 253, MEZUS ALPHA ARRIVAL for runway 28. AKROTIRI APPROACH on 235.05. LION 1-4",<LION 1-4 (E.T.)> AKR径向253，28号跑道，MEZUS ALPHA进场程序。阿克罗蒂里进近，频率235.05。LION 1-4。
