Field Type,ID,Field Name,Original Text,Translated Text
DictKey_ActionText_,1154,DictKey_ActionText_1154,,
DictKey_ActionText_,1156,DictKey_ActionText_1156,,
DictKey_ActionText_,1158,DictKey_ActionText_1158,"(AXEMAN: Offset 007, 900 feet, 1995, infantry, KN 695 589, on the roof of a building, no mark, 275 south, egress west.)\
\
Press SPACE BAR to readback the nine line.","（AXEMAN：方向007，900英尺，1995，步兵，KN 695 589，在一栋建筑的屋顶，无标记，南275，向西脱离。）\
\
按空格键复述九行简报。"
DictKey_ActionText_,1161,DictKey_ActionText_1161,",",","
DictKey_ActionText_,1163,DictKey_ActionText_1163,,
DictKey_ActionText_,1165,DictKey_ActionText_1165,"(AXEMAN: Offset 168, 490 feet, 1837, infantry, KN 695 585, marked with WP, 150 north, egress west, troops in contact! )\
\
Press SPACE BAR to readback the nine line.","（AXEMAN：方向168，490英尺，1837，步兵，KN 695 585，白色烟雾标记，北150，向西脱离，部队接敌中！）\
\
按空格键复述九行简报。"
DictKey_ActionText_,1168,DictKey_ActionText_1168,.,.
DictKey_ActionText_,1171,DictKey_ActionText_1171,,
DictKey_ActionText_,1179,DictKey_ActionText_1179,"(AXEMAN: Dodge 1-1, Axeman, the fire is coming from the west, you should clearly see the tracers)\
\
Press SPACE BAR to report that you are visual on tracers.","（AXEMAN：Dodge 1-1，Axeman，交火地点在西侧，你应该能清楚的看到曳光弹）\
\
按空格键报告你已看到曳光弹。"
DictKey_ActionText_,1181,DictKey_ActionText_1181,.,.
DictKey_ActionText_,1300,DictKey_ActionText_1300,"MISSION COMPLETE\
\
Taxi to parking area and shut down your jet. You can exit at any time.","任务完成\
\
滑行至停机区并关车。你可以随时退出。"
DictKey_ActionText_,1311,DictKey_ActionText_1311,"This was your first proper combat sortie in this campaign - and it turned out to be very intensive. You responded to the Georgian request to check up on the outpost they lost contact with, and which turned out to be attacked and destroyed by the CLA forces, which you promptly took out. \
\
Next, you responded to the distress call by the crew of a downed Georgian Mi-8 helicopter and set up defensive posture, engaging any CLA units in the area that tried to attack the damaged HiP. \
\
You successfully repelled several different attacks, keeping enemy at bay until reinforcements arrived. Well done.","这是你在本次战役中的第一次正式作战任务，战况非常激烈。你响应了格鲁吉亚方面的请求，检查了他们失联的前哨，发现该前哨已被CLA袭击并摧毁，而你迅速消灭了敌人。\
\
接下来，你回应了一架被击落的格鲁吉亚Mi-8直升机机组的求救信号，建立了防御姿态，打击任何企图袭击受损直升机的CLA单位。\
\
你成功的击退了多次攻击，将敌人阻挡在外，直到增援部队到达。干得好。"
DictKey_ActionText_,1313,DictKey_ActionText_1313,"This was your first proper combat sortie in this campaign - and it turned out to be very intensive. You responded to the Georgian request to check up on the outpost they lost contact with, and which turned out to be attacked and destroyed by the CLA forces, which you promptly took out. \
\
Next, you responded to the distress call by the crew of a downed Georgian Mi-8 helicopter and set up defensive posture, engaging any CLA units in the area that tried to attack the damaged HiP. \
\
Unfortunately, despite your best efforts, the terrorists managed to overrun Georgian forces defending the helicopter and the reinforcements did not arrive in time. You need to stay on your toes at all times and perform better if we are to root the CLA from the region.","这是你在本次战役中的第一次正式作战任务，战况非常激烈。你响应了格鲁吉亚方面的请求，检查了他们失联的前哨，发现该前哨已被CLA袭击并摧毁，而你迅速消灭了敌人。\
\
接下来，你回应了一架被击落的格鲁吉亚Mi-8直升机机组的求救信号，建立了防御姿态，打击任何企图袭击受损直升机的CLA单位。\
\
不幸的是，尽管你尽了最大努力，恐怖分子还是成功击溃了防守直升机的格鲁吉亚部队，而增援部队未能及时到达。我们需要时刻保持警惕，做得更出色，才能将CLA从该地区根除。"
DictKey_ActionText_,1314,DictKey_ActionText_1314,,
DictKey_ActionText_,1321,DictKey_ActionText_1321,Make sure you are on correct frequency and press SPACE BAR to check in with Overlord.,确保你在正确的频率上，然后按空格键与Overlord联系。
DictKey_ActionText_,1323,DictKey_ActionText_1323,,
DictKey_ActionText_,1324,DictKey_ActionText_1324,Switch back to GUARD frequency and press SPACE BAR to tell AXEMAN to switch to a different frequency on FM radio.,切换回GUARD频率，然后按空格键告诉AXEMAN切换到FM无线电的不同频率。
DictKey_ActionText_,1326,DictKey_ActionText_1326,,
DictKey_descriptionBlueTask_,211,DictKey_descriptionBlueTask_211,"(Major Grey sits down, and lieutenant - colonel Ron Smith takes his place. He is a tall, middle aged man wearing thick-rimmed glasses).\
\
Gentlemen, your mission today is simple. Grizzly, you will lead a 2-plane flight, callsign Dodge 01, into the north of the country. It is imperative that you know the area well if we are to conduct successful operations against the enemy there. These are going to be high mountains, so enjoy the views - but also keep your head on a swivel and watch out for MANPADs. ROE is in your FRAGO, you are to return fire. Which means that you can shoot if you are being shot at or if you see that the enemy is engaging Georgian forces on the ground. You still need to report that to us afterwards. In all other instances obtain clearance before opening fire.\
\
I will be your AMC for this operation, callsign Overlord Actual. In case of need of direct contact with Georgian troops, we will provide you with the frequencies and required intel.\
\
FREQUENCIES:\
Dodge Flight: 250 FM\
AMC (Overlord): 135.3 UHF\","（Grey少校坐下，Ron Smith中校接替了他的位置。他是一位戴着厚边眼镜的中年高个子。）\
\
各位，今天的任务很简单。Grizzly，你将带领一个双机编队，呼号Dodge 01，飞往该国北部。想要打一场胜仗，必须要熟悉那里的地形。交战区位于高山地带，欣赏风景的同时，也要保持警惕，注意单兵式防空导弹（MANPAD）。交战规则在你的FRAGO中，你可以还击。也就是，如果你被攻击或看到敌人正在攻击地面上的格鲁吉亚部队，你可以开火。之后仍需向我们报告。在其他情况下，开火前需获得许可。\
\
我将担任此次行动的空中任务指挥官，呼号Overlord Actual。如果需与格鲁吉亚部队直接联系，我们将为你提供频率和所需情报。\
\
频率：\
Dodge编队：250 FM\
空中任务指挥官（Overlord）：135.3 UHF"
DictKey_descriptionRedTask_,210,DictKey_descriptionRedTask_210,,
DictKey_descriptionText_,209,DictKey_descriptionText_209,"A Patrol Near the Border\
30 March 2012, 07:00\
\
(Major Nicolas Grey waits patiently as pilots and other members take their seats, then he reaches out and turns on the projector)\
\
Gentlemen,\
\
The events which took place during yesterday's flight have clearly shown the determination and ruthlessness of the CLA. With a cold blood they have executed four Georgian soldiers and seized their armoured vehicle. Luckily they paid the price for what they did thanks to Grizzly and his flight.\
\
(A murmur of content goes through the room. Somebody pats you on the back, someone else claps his hands. Major Grey picks up his pointer and marks different locations on the map as he speaks)\
\
With the whole squadron settled in Kobuleti and more equipment coming on a daily basis, we are ready to commence regular patrols to aid Georgians in their search for CLA bases. According to intel reports we received, apart from separate cells operating in major cities, the terrorists have been setting up camps used for training or as bases for smuggling illegal equipment. The Georgian Intelligence Service, or GIS for short, estimates that these bases are mainly located along the northern border of the country, predominantly - but not exclusively - close to Chechnya. However, the exact source of volunteers and weapons for the terrorists remains unknown.\
\
Bear in mind that any disorder in this country is in the interests of many players, Russia being at the top of the list. However, taking into account the amount of trouble they had with Islamist fighters in their backyard, it is unlikely that they are directly supporting the CLA. We are still unclear regarding the links between CLA and other terrorist organisations, like Al Qaeda, ISIS or Caucasus Emirate, but we're checking all the possibilities.\
\
Now, one last thing I need to mention. I am sure you have all heard about two missing German officers who came to Georgia on a NATO training programme. CLA claims to have captured them, but so far didn't present any evidence to that end. Still, searching for Captain Voss and his colleague will be one of our priorities here in Georgia. \
\
Over to you, Sir.\","边境巡逻\
2012年3月30日，07:00\
\
（Nicolas Grey少校耐心等待飞行员和其他成员就座，然后伸手打开投影仪）\
\
各位，\
\
昨天飞行中发生的事件，我们已经很清楚的见识到了CLA的坚决和冷酷。他们残忍地处决了四名格鲁吉亚士兵并抢走了他们的装甲车。幸运的是，Grizzly（玩家扮演的飞行员的呼号）和他的编队让他们为此付出了代价。\
\
（房间里传来满意的低语声。有人拍了拍你的背，另一个人鼓掌。Grey少校拿起激光笔，在讲话时在地图上标记不同的位置）\
\
随着整个中队在科布列季安顿下来，随着每天都会陆续送达更多的设备，我们准备开始定期巡逻，以帮助格鲁吉亚人搜寻CLA的老巢。根据我们收到的情报，除了在主要城市活动的独立小组外，恐怖分子还设立了用于训练或走私非法设备的基地。格鲁吉亚情报局（简称GIS）估计这些基地主要位于该国北部边境，主要但不限于车臣地区附近。然而，恐怖分子兵员和武器的确切来源仍然未知。\
\
请记住，该国局势的混乱符合许多势力的利益，俄罗斯位居首位。然而，考虑到他们在国内后方与伊斯兰战斗人员的不断纠缠，他们不太可能直接支持CLA。我们仍不清楚CLA与其他恐怖组织（如基地组织、ISIS或高加索酋长国）之间的联系，但我们正在检查所有的可能性。\
\
我要说的最后一件事——我相信你们都听说过有两名德国军官失踪了，他们是来格鲁吉亚参加北约训练计划的。CLA声称抓住了他们，但到目前为止没有提供任何证据。尽管如此，寻找Voss上尉和他的同事将是我们在格鲁吉亚的优先任务之一。\
\
接下来，交给您了，长官。"
DictKey_sortie_,212,DictKey_sortie_212,TEW3 M04: A patrol near the border,TEW3 M04：边境巡逻
DictKey_subtitle_,339,DictKey_subtitle_339,"[Uzi] I repeat: 42-50-36 North, 42-25-37 East.",[Uzi] 重复：北纬42-50-36，东经42-25-37。
DictKey_subtitle_,340,DictKey_subtitle_340,"[Uzi] Dodge 1-1, smoke is on the deck. White for hostiles, green for friendlies.",[Uzi] Dodge 1-1，已释放烟雾。白色是敌方，绿色是友方。
DictKey_subtitle_,341,DictKey_subtitle_341,"[Uzi] This is Uzi flight, we need assistance. How copy?",[Uzi] 这里是Uzi编队，我们需要支援。收到请回答。
DictKey_subtitle_,342,DictKey_subtitle_342,"[Uzi] Dodge, this is Uzi flight, Georgian Mi-8. We were shot, had an emergency landing and require assistance.",[Uzi] Dodge，这里是Uzi编队，格鲁吉亚Mi-8。我们被击中迫降，需要支援。
DictKey_subtitle_,343,DictKey_subtitle_343,"[Uzi] Special ops team has formed a perimeter around our landing site, but we need spare parts for repairs.",[Uzi] 特种作战小组已在我们的着陆点周围建立了防御阵地，但我们需要备件维修。
DictKey_subtitle_,344,DictKey_subtitle_344,"[Uzi] Dodge, Uzi. Enemy MANPAD neutralized.",[Uzi] Dodge，这里是Uzi。敌单兵防空导弹（MANPAD）已被消灭。
DictKey_subtitle_,345,DictKey_subtitle_345,"[Uzi] Dodge, enemy is taking heavy losses, keep it up!",[Uzi] Dodge，敌人损失惨重，继续攻击！
DictKey_subtitle_,346,DictKey_subtitle_346,"[Uzi] Dodge 1-1, we are under heavy fire from the north, request immediate assistance!",[Uzi] Dodge 1-1，我们正遭受来自北方的猛烈攻击，请立即支援！
DictKey_subtitle_,347,DictKey_subtitle_347,"[Uzi] Dodge 1-1, enemy forces are withdrawing or surrendering, great work!",[Uzi] Dodge 1-1，敌军正在投降和撤退，干得好！
DictKey_subtitle_,348,DictKey_subtitle_348,"[Uzi] Dodge 1-1, we are in the valley at coordinates 42-50-36 North, 42-25-37 East. I repeat: 42-50-36 North, 42-25-37 East.",[Uzi] Dodge 1-1，我们在北纬42-50-36，东经42-25-37的山谷中。重复：北纬42-50-36，东经42-25-37。
DictKey_subtitle_,349,DictKey_subtitle_349,"[Uzi] Dodge 1-1, be advised, enemy has a MANPAD. We will mark enemy position with white smoke.",[Uzi] Dodge 1-1，请注意，敌人有单兵防空导弹（MANPAD）。我们将用白烟标记敌人位置。
DictKey_subtitle_,350,DictKey_subtitle_350,"[Uzi] Dodge, Uzi. Smoke is on the deck.",[Uzi] Dodge，这里是Uzi。烟雾信号已释放。
DictKey_subtitle_,351,DictKey_subtitle_351,"[Uzi] Dodge 1-1, Uzi. Our support team has just landed, we will take it from here. Thank you for your help, Uzi out.",[Uzi] Dodge 1-1，这里是Uzi。我们的支援小组刚刚着陆，接下来交给我们。感谢你的帮助，Uzi完毕。
DictKey_subtitle_,352,DictKey_subtitle_352,"[Overlord] Dodge 1-1, Overlord, be advised - in the high mountains we will lose radio contact whenever you get too low. If that happens use your own discretion. Overlord out.",[Overlord] Dodge 1-1，这里是Overlord，请注意——在高山地区，当你飞得太低时，我们会失去无线电联系。如果发生这种情况，请自行判断。Overlord完毕。
DictKey_subtitle_,353,DictKey_subtitle_353,"[Overlord] Dodge 1-1, Overlord. Georgians have just informed us that they lost a patrol chopper at bulls 038 for 32.",[Overlord] Dodge 1-1，这里是Overlord。格鲁吉亚方面刚刚通知我们，他们在靶眼038方向32海里处失去了一架巡逻直升机。
DictKey_subtitle_,354,DictKey_subtitle_354,"[Overlord] It was probably hit by hostile SAM. Proceed to the given coordinates and investigate the crash site. Be advised, enemy still may have shoulder-fired SAMs.",[Overlord] 直升机可能是被敌方地空导弹击中。前往给定坐标并调查坠机现场。注意，敌人可能仍有单兵防空导弹（MANPAD）。
DictKey_subtitle_,355,DictKey_subtitle_355,"[Overlord] Georgians are getting two flights of helos in the air. Pontiac will provide CAS, Hueys from Chevy will bring technicians and spare parts. \
\",[Overlord] 格鲁吉亚方面正在派出两批直升机。Pontiac小队将提供近距离空中支援（CAS），Chevy小队的休伊负责运送技术人员和备件。
DictKey_subtitle_,356,DictKey_subtitle_356,"[Overlord] Dodge 1-1, Overlord. Georgian command informed us that one of their checkpoints failed to report in. You are the closest air asset we have in the area. Proceed to grid 38 T LN 1372 3835 and see what is happening.",[Overlord] Dodge 1-1，这里是Overlord。格鲁吉亚指挥部通知我们，他们的一个检查站未能按时报到。你是我们在该地区最近的空中力量。前往坐标38 T LN 1372 3835查看情况。
DictKey_subtitle_,357,DictKey_subtitle_357,"[Overlord] Dodge 1-1, Overlord. Pontiac flight is on station, call them should you be in need of CAS.",[Overlord] Dodge 1-1，这里是Overlord。Pontiac编队已到位，如需近距离空中支援（CAS），请呼叫他们。
DictKey_subtitle_,358,DictKey_subtitle_358,[Overlord] You will coordinate the efforts as Sandy. Mission frequency will be 128 AM. Overlord out.,[Overlord] 你将作为搜救掩护机（Sandy）协调行动。任务频率为128 AM。Overlord完毕。
DictKey_subtitle_,359,DictKey_subtitle_359,"[Overlord] Dodge, Overlord. Good job, you may depart.",[Overlord] Dodge，这里是Overlord。干得好，你可以撤出了。
DictKey_subtitle_,360,DictKey_subtitle_360,"[Overlord] Dodge, copy. The emergency channel for Uzi is 128AM, we only get static here. Locate the Georgian chopper and report back.",[Overlord] Dodge，收到。Uzi的紧急频道是128AM，我们这里只能收到杂音。找到格鲁吉亚直升机并报告情况。
DictKey_subtitle_,361,DictKey_subtitle_361,"[Overlord] Dodge 1-1, Overlord. Chevy will soon be on station, carrying spare parts and technicians. Call them in once you are sure the area is safe.",[Overlord] Dodge 1-1，这里是Overlord。Chevy很快就会到达，携带备件和技术人员。一旦确认区域安全，请呼叫他们。
DictKey_subtitle_,362,DictKey_subtitle_362,"[Overlord] Dodge, Overlord. Good job, continue your patrol.",[Overlord] Dodge，这里是Overlord。干得好，继续巡逻。
DictKey_subtitle_,363,DictKey_subtitle_363,"[Overlord] Dodge 1-1, Overlord. Georgian command informed us that one of their checkpoints failed to report in. You are the closest air asset we have in the area. Proceed to grid 38 T LN 1372 3835 and see what is happening.",[Overlord] Dodge 1-1，这里是Overlord。格鲁吉亚指挥部通知我们，他们的一个检查站未能按时报到。你是我们在该地区最近的空中力量。前往坐标38 T LN 1372 3835查看情况。
DictKey_subtitle_,364,DictKey_subtitle_364,"[Overlord] Dodge, Overlord, copy. What about the enemy?",[Overlord] Dodge，这里是Overlord，收到。敌人情况如何？
DictKey_subtitle_,365,DictKey_subtitle_365,"[Overlord] Dodge, wait one.",[Overlord] Dodge，请稍等。
DictKey_subtitle_,366,DictKey_subtitle_366,"[Overlord] Dodge, Overlord. We have confirmation from the Georgians, these are not their forces. You are cleared to engage.",[Overlord] Dodge，这里是Overlord。我们已和格鲁吉亚方面确认，这些不是他们的部队。你可以开火。
DictKey_subtitle_,374,DictKey_subtitle_374,"[Uzi] This is Uzi flight, we need assistance. How copy?",[Uzi] 这里是Uzi编队，我们需要支援。收到请回答。
DictKey_subtitle_,376,DictKey_subtitle_376,"[Uzi] Dodge, this is Uzi flight, Georgian Mi-8. We were shot, had an emergency landing and require assistance.",[Uzi] Dodge，这里是Uzi编队，格鲁吉亚Mi-8。我们被击中迫降，需要支援。
DictKey_subtitle_,378,DictKey_subtitle_378,"[Uzi] Dodge 1-1, we are in the valley at coordinates 42-50-34 North, 42-25-47 East. I repeat: 42-50-34 North, 42-25-47 East.",[Uzi] Dodge 1-1，我们在北纬42-50-34，东经42-25-47的山谷中。重复：北纬42-50-34，东经42-25-47。
DictKey_subtitle_,380,DictKey_subtitle_380,"[Uzi] Special ops team has formed a perimeter around our landing site, but we need spare parts for repairs.",[Uzi] 特种作战小组已在我们的着陆点周围建立了防御阵地，但我们需要备件维修。
DictKey_subtitle_,382,DictKey_subtitle_382,"[Uzi] Dodge 1-1, we are under heavy fire from the north, request immediate assistance!",[Uzi] Dodge 1-1，我们正遭受来自北方的猛烈攻击，请求立即支援！
DictKey_subtitle_,386,DictKey_subtitle_386,"[Uzi] Dodge 1-1, be advised, enemy has a MANPAD. We will mark enemy position with white smoke.",[Uzi] Dodge 1-1，请注意，敌人有单兵防空导弹（MANPAD）。我们将用白烟标记敌人位置。
DictKey_subtitle_,389,DictKey_subtitle_389,"[Uzi] Dodge 1-1, smoke is on the deck. White for hostiles, green for friendlies.",[Uzi] Dodge 1-1，已释放烟雾。白色是敌方，绿色是友方。
DictKey_subtitle_,392,DictKey_subtitle_392,"[Uzi] Dodge, Uzi. Enemy MANPAD neutralized.",[Uzi] Dodge，这里是Uzi。敌单兵防空导弹（MANPAD）已被消灭。
DictKey_subtitle_,394,DictKey_subtitle_394,"[Uzi] Dodge, enemy is taking heavy losses, keep it up!",[Uzi] Dodge，敌人损失惨重，继续攻击！
DictKey_subtitle_,396,DictKey_subtitle_396,"[Uzi] Dodge 1-1, enemy forces are withdrawing or surrendering, great work!",[Uzi] Dodge 1-1，敌军正在投降和撤退，干得好！
DictKey_subtitle_,398,DictKey_subtitle_398,"[Uzi] Dodge 1-1, Uzi. Our support team has just landed, we will take it from here. Thank you for your help, Uzi out.",[Uzi] Dodge 1-1，这里是Uzi。我们的支援小组刚刚着陆，接下来交给我们。感谢你的帮助，Uzi完毕。
DictKey_subtitle_,400,DictKey_subtitle_400,"[Uzi] Dodge, Uzi. Smoke is on the deck.",[Uzi] Dodge，这里是Uzi。烟雾信号已释放。
DictKey_subtitle_,403,DictKey_subtitle_403,"[Uzi] I repeat: 42-50-34 North, 42-25-47 East.",[Uzi] 重复：北纬42-50-34，东经42-25-47。
DictKey_subtitle_,481,DictKey_subtitle_481,"PLAYER: Dodge 1 flight, take off briefing. Standard procedures. We will go with 10 second separation, flaps maneuvering, I will keep 180 knots indicated and 5 degree climb until rejoin, we'll then get to our cruise altitude. Questions?",玩家：Dodge 1编队，起飞简报。标准程序。我们以10秒间隔起飞，襟翼设起飞位，我会保持180节指示空速，5度爬升，直到完成编队，然后我们爬升到巡航高度。有问题吗？
DictKey_subtitle_,483,DictKey_subtitle_483,"WINGMAN (ROCKMAN): No questions, two is ready.",僚机（ROCKMAN）：没问题，二号准备就绪。
DictKey_subtitle_,485,DictKey_subtitle_485,PLAYER: Lead is gear up.,玩家：长机，收轮。
DictKey_subtitle_,487,DictKey_subtitle_487,PLAYER: Lead's rolling.,玩家：长机开始滑跑。
DictKey_subtitle_,495,DictKey_subtitle_495,"WINGMAN (ROCKMAN): One, two.",僚机（ROCKMAN）：一号，二号呼叫。
DictKey_subtitle_,497,DictKey_subtitle_497,"PLAYER: Go ahead, two.",玩家：继续，二号。
