Field Type,ID,Field Name,Original Text,Translated Text
DictKey_ActionText_,1217,DictKey_ActionText_1217,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium exactly on time - well done.\
\
You also took out all enemy vehicles, including the Cobra armoured vehicle captured by the CLA, as well as their trucks and the whole firing squad.","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们准时到达体育场上空——干得好。\
\
你们还摧毁了所有敌方车辆，包括被CLA俘获的眼镜蛇装甲车，以及他们的卡车和整个行刑队。"
DictKey_ActionText_,1219,DictKey_ActionText_1219,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium earlier then expected, which had an impact on the general conduct of the ceremony.\
\
However, you took out all enemy vehicles, including the Cobra armoured vehicle captured by the CLA, as well as their trucks and the whole firing squad.","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们比预期更早到达体育场上空，这对仪式的整体进行产生了影响。\
\
不过，你们摧毁了所有敌方车辆，包括被CLA俘获的眼镜蛇装甲车，以及他们的卡车和整个行刑队。"
DictKey_ActionText_,1221,DictKey_ActionText_1221,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium earlier then expected, which had an impact on the general conduct of the ceremony.\
\
However, you took out all enemy vehicles, including the Cobra armoured vehicle captured by the CLA, as well as their trucks and the whole firing squad.","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们比预期更早到达体育场上空，这对仪式的整体进行产生了影响。\
\
不过，你们摧毁了所有敌方车辆，包括被CLA俘获的眼镜蛇装甲车，以及他们的卡车和整个行刑队。"
DictKey_ActionText_,1223,DictKey_ActionText_1223,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium exactly on time - well done.\
\
However, you did not suceed in destroying all the enemy vehicles, allowing some of the CLA soldiers to get away and fight another day.","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们准时到达体育场上空——干得好。\
\
然而，你们未能摧毁所有敌方车辆，导致一些CLA士兵得以逃脱，准备再战。"
DictKey_ActionText_,1225,DictKey_ActionText_1225,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium earlier then expected, which had an impact on the general conduct of the ceremony.\
\
Moreover, you did not suceed in destroying all the enemy vehicles, allowing some of the CLA soldiers to get away and fight another day.","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们比预期更早到达体育场上空，这对仪式的整体进行产生了影响。\
\
此外，你们未能摧毁所有敌方车辆，导致一些CLA士兵得以逃脱，准备再战。"
DictKey_ActionText_,1227,DictKey_ActionText_1227,"This mission was planned only as a area familiarisation flight, meant to get the 74th pilots acquainted with the AO and also have a look at the mountainous area in the north where most of the fighting takes place. It was also meant to boost the morale of the Georgian population, which filled the Tbilisi stadium to the brim while waiting for a 4-ship Warthog formation to fly over the capital. Finally, the briefing given by our local liaison officer was supposed to set the picture for the upcoming days and weeks and increase the pilots' knowledge about the enemy and CLA's capabilities.\
\
It turned out to be much more than that, with Dodge 11 flight witnessing the cold-blooded execution of a whole team of Georgian soldiers by the terrorists.\
\
First the flyover. You arrived over the stadium too late, which didn't reflect well on the USAF professionalism.\
\
Moreover, you did not suceed in destroying all the enemy vehicles, allowing some of the CLA soldiers to get away and fight another day.\
\","这次任务原本计划仅作为一个区域熟悉飞行，旨在让第74中队的飞行员熟悉作战区域（AO），并观察北部大部分战斗发生的山区。同时，这也旨在提升格鲁吉亚民众的士气，他们挤满了第比利斯体育场，等待四机编队的疣猪飞越首都。最后，当地联络官的简报本应为接下来的日子和几周定下基调，并增加飞行员对敌人和CLA能力的了解。\
\
然而，事情远不止如此，Dodge 11编队目睹了恐怖分子冷血处决整队格鲁吉亚士兵的场景。\
\
首先是飞越。你们到达体育场上空的时间太晚，这对美国空军的专业形象不利。\
\
此外，你们未能摧毁所有敌方车辆，导致一些CLA士兵得以逃脱，准备再战。"
DictKey_ActionText_,1228,DictKey_ActionText_1228,"Switch back to your flight freq on UHF radio (251.0).\
\
Press SPACE BAR to remove this message.","切换回UHF无线电的飞行频率（251.0）。\
\
按空格键以移除此信息。"
DictKey_ActionText_,1229,DictKey_ActionText_1229,,
DictKey_descriptionBlueTask_,3,DictKey_descriptionBlueTask_3,"(Major Grey sits down and another officer takes his place in front of the screen. Col. Rick ‘SKIPPER’ Johnson is a tall man in his late  fifties, liked by both pilots and his superiors)\
\
Thank you, Major.\
\
You are to lead a 4-ship flight (callsign: Dodge 01) to Tbilisi. Your main task is to perform a low level overfly at the national stadium there, arriving exactly at 12:00 LT. You will be guided by Rockman, who departed for the capital yesterday. His callsign will be BEHOLDER. Local authorities have been forewarned about the flight plan and the information has been given to the media, so expect quite a crowd down there. Additionally, elements of our own 824th BDS have been placed along the route and especially between waypoints 3 and 4, where you will descend to 750 feet AGL. It is imperative that you stick to the fragged altitudes, which are available in your kneeboard, make sure to study the documents well before you depart. \
\
Make sure to switch on your RWRs and set up the defensive program - enemy tried to get us once already and may do so again.\
\
One more thing - strictly keep to your flight plan, as Georgian helicopters will be orbiting the main cities. They are aware of your arrival, just make sure you will be exactly where they expect you to be. \
\
After the flyby, turn towards Waypoint 5 and climb to Angels 15. Wait for Hunter 1-1 to join up with you. Hunter is a Georgian liaison officer that will be with us throughout this deployment. You will patrol over the CLA held territory with him and he will provide you with more information about the enemy. \
\
If you encounter any of these bastards, contact Overlord and request orders. You will be carrying live weapons and I want you to make a good use of it if need be.\
\
Any questions? Good. To your planes, gentlemen. \
\
FREQUENCIES:\
Dodge (your flight): 251 UHF\
AOC  (Overlord): 254.5 UHF\
Beholder (Rockman): 142.3 FM\
Hunter 1-1: 144.3\
\
WEATHER:\
Scatered clouds, Cloud base: 18000 feet, temperature 09 degrees Celsius. Wind 4 knots / 224.\
\
\
OBJECTIVES OVERVIEW\
\
PRIMARY:\
Follow the flight plan and perform a low over-fly at WP4, located over Tbilisi Stadium exactly at 12:00 LT / 08:00 Zulu.\
\
SECONDARY: \
Fly a patrol over CLA-held territory together with Hunter 1-1.\
\
REMARKS:\
- Keep to the fragged altitudes during the mission.\
\
- Set your TOT for WP 4 -> 12:00 LT / 08:00 Z\
\
- Arm your CMS and prepare your flares after take off, be extra careful during the descent phase of the sortie (WP3 -> WP4).\
\
- Orbit at WP5 and wait for Hunter 1-1 to rejoin, don’t exceed 220 knots IAS at that stage. Use ECHELON LEFT formation. \
During patrol do not exceed 300 knots GS.\
\
- WEAPONS HOLD until authorised to attack by Overlord","（格雷少校坐下，另一名军官走到屏幕前。里克·“老大”·约翰逊上校是一位五十多岁的高个子，深受飞行员和上级的喜爱）\
\
谢谢你，少校。\
\
你将带领一个四机编队（呼号：Dodge 01）前往第比利斯。你的主要任务是在国家体育场上空低空飞行，在当地时间12:00精准抵达。你将由昨天已出发前往首都的Rockman引导，他的呼号是BEHOLDER。当地政府已提前获知了飞行计划，这些信息同时也已传达给媒体，所以预计会有相当多的人围观。此外，我们自己的824th BDS（基地防御中队）也已沿途部署，特别是在航路点3和4之间，你将在那里下降到750英尺AGL。务必遵守计划中的高度，这些信息在你的膝板上可以找到，出发前务必仔细研究这些文件。\
\
确保打开你的RWR并设置防御程序——敌人曾试图攻击我们，可能还会再来。\
\
还有一件事——严格遵守你的飞行计划，因为格鲁吉亚直升机将在主要城市上空盘旋。他们知道你的到来，确保你在他们预期的位置出现。\
\
飞越体育场后，转向航路点5并爬升至15,000英尺。等待Hunter 1-1与你会合。Hunter是一名格鲁吉亚联络官，将在整个部署期间都会和我们同行。你将与他一起在CLA控制的领土上巡逻，他会为你提供更多关于敌人的信息。\
\
如果遇到任何敌人，联系Overlord并请求指令。你将携带实弹，如果必要，我希望你能好好使用它们。\
\
有问题吗？很好。登上自己的飞机吧，先生们。\
\
频率：\
Dodge（你的编队）：251 UHF\
AOC（Overlord）：254.5 UHF\
Beholder（Rockman）：142.3 FM\
Hunter 1-1：144.3\
\
天气：\
零散云，云底：18,000英尺，温度9摄氏度。风速4节/224度。\
\
任务概览\
\
主要目标：\
遵循飞行计划，并在航路点4（位于第比利斯体育场上空）低空飞行，准确在当地时间12:00 / 08:00 Zulu到达。\
\
次要目标：\
与Hunter 1-1一起在CLA控制的领土上巡逻。\
\
备注：\
- 在任务期间保持计划中的高度。\
- 设置航路点4的到达时间为12:00 LT / 08:00 Z。\
- 起飞后设置你的CMS并准备好热诱弹，在任务低飞阶段（航路点3到航路点4）要格外小心。\
- 在航路点5盘旋并等待Hunter 1-1加入编队，此阶段不要超过220节IAS。使用左梯队编队。在巡逻期间不要超过300节地速。\
- 在Overlord授权攻击之前保持武器待命。"
DictKey_descriptionNeutralsTask_,4,DictKey_descriptionNeutralsTask_4,,
DictKey_descriptionRedTask_,2,DictKey_descriptionRedTask_2,,
DictKey_descriptionText_,1,DictKey_descriptionText_1,"BRIEFING\
29 March 2012, 10:00 local time\
\
(The briefing room in Kobuleti airport is located in an small, old barracks not far from the tower. Pilots, mechanics sit on plastic chairs in a room containing a chalkboard, projector and medium-sized screen. As usual, mission preparation is divided into two sections - intelligence and tasking. The first one is being presented by Major Nicholas Grey, Squadron Intelligence Officer)\
\
Welcome to Georgia to all those, who arrived yesterday onboard a ship, gentlemen.\
\
I am sure you all know why we are here. In short - it seems that another front in the war against terror has just opened in Georgia. A group calling itself  the 'Caucasus Liberation Army’ or CLA for short, has struck at least twelve targets - both civilian and military - throughout the country in the last few weeks. The first attack happened just after Georgia was promised a Membership Action Plan by NATO in September 2011. Others followed between then and 15 March, when 14 Georgian conscripts were killed in a suicide bomb attack on barracks near Gori. We have witnessed the last one upon arrival of our Hogs, when two civilian buildings were bombed to lure our planes into the trap.  \
\
For those who just came here, let me repeat some basic facts. After the attacks, Georgian authorities asked NATO for help in containing the threat. So far no decision has been taken by the Alliance, however President Obama decided to support the new potential NATO member and sent a number of A10's from the 74th Fighter Squadron. So here we are.\
\
We do not know too much about the CLA, apart from the fact that it is a militant Islamic organisation which originated somewhere in North Caucasus. It might have links to Caucasus Emirate, yet this remains to be confirmed, as the latter is seen mainly as an anti-Russian movement, while CLA seems to be more anti-western. While our boys in the CIA and other agencies sort this out, we have our job to do here.\
\
The morale among Georgian people is currently low, as terror is spreading. Our arrival here is seen almost as a miracle, which you could have easily observed at the airport. Our first task is to help the government contain the dissent. The Pentagon wants us to be visible, that is command came up with a simple plan - but more on that from Col. Johnson.","简报\
2012年3月29日，上午10:00当地时间\
\
（科布列季机场的简报室位于塔台附近的一座小型旧兵营中。飞行员和机械师坐在一个有黑板、投影仪和中型尺寸的屏幕的房间里，坐在塑料椅子上。像往常一样，任务准备分为两个部分——情报和任务分配。第一部分由中队情报官尼古拉斯·格雷少校介绍）\
\
欢迎各位昨天乘船抵达格鲁吉亚的先生们。\
\
我相信你们都知道我们为什么在这里。简而言之——在格鲁吉亚，反恐战争似乎现在才刚打响。一个自称“高加索解放阵营”（简称CLA）的组织在过去几周内袭击了全国至少十二个目标，包括平民和军事目标。第一次袭击发生在2011年9月，格鲁吉亚获得加入北约成员的承诺后。随后至3月15日期间，14名格鲁吉亚新兵在哥里附近的兵营遭自杀式炸弹袭击身亡。我们抵达时，目睹了至今为止的最后一次袭击，两个民用建筑被炸毁，以引诱我们的飞机进入陷阱。\
\
对于刚到这里的人，我再重复一些基本事实。袭击发生后，格鲁吉亚当局请求北约协助以遏制威胁。目前北约尚未作出正式决定，但奥巴马总统决定支持这个新的潜在北约成员，并派遣了第74战斗中队的多架A10战机。这就是我们在这里的原因。\
\
关于CLA，我们所知不多，只知道它是一个起源于北高加索的激进伊斯兰组织。它可能与高加索酋长国有联系，但这还有待确认，因为高加索酋长国主要反俄，而CLA似乎更反西方。我们的CIA和其他机构的同事正在查清这个问题，而与此同时，我们在这也有我们自己的工作要做。\
\
由于恐怖活动蔓延，目前格鲁吉亚人民的士气很低。我们的到来几乎被当成了神迹，你们在机场应该很容易观察到这一点。我们的首要任务是帮助政府遏制异见者。五角大楼希望我们能得到更多关注，因此指挥部提出了一个简单的计划——但更多细节由约翰逊上校来介绍。"
DictKey_sortie_,5,DictKey_sortie_5,TEW3 M03: Restoring Hope,TEW3 M03：重获希望
DictKey_subtitle_,85,DictKey_subtitle_85,"PLAYER: Alright, Dodge flight, take off briefing. We are going to go with 10 second separation, flaps maneuvering unti 180 knots and then we're going  to climb at 5 degrees until everybody is in formation. We will increase our speed and continue our climb to level off at 15 000. We'll get above 10 000 as soon as possible since the Georgian Inteligence Service and our intel have determined that MANPAD attack probability is very high.  So we won't be taking any chances until we get to Tbilisi. Any questions?","玩家：好的，Dodge编队，起飞简报。我们将以10秒间隔起飞，180节收襟翼，然后以5度爬升，直到所有人加入编队。我们将加速并继续爬升，在15,000尺平飞。我们会尽快升到10,000英尺以上，因为格鲁吉亚情报局和我们自己的情报已经确定，遭遇MANPAD攻击的概率非常高。所以在到达第比利斯之前，我们不希望遭遇任何风险。有问题吗？"
DictKey_subtitle_,87,DictKey_subtitle_87,"WINGMAN (GHOST): Two, negative.",僚机（GHOST）：二号，没问题。
DictKey_subtitle_,89,DictKey_subtitle_89,"WINGMAN 2 (CAPTAIN): Three, no questions.",僚机2（CAPTAIN）：三号，没问题。
DictKey_subtitle_,91,DictKey_subtitle_91,"WINGMAN 3 (SIX-PACK): Four, all clear, good to go.",僚机3（SIX-PACK）：四号，清楚了，可以出发。
DictKey_subtitle_,93,DictKey_subtitle_93,"PLAYER: Alright, Lead is rolling.",玩家：好的，长机开始滑行。
DictKey_subtitle_,95,DictKey_subtitle_95,"PLAYER: Lead, gear Up",玩家：长机，起落架收起。
DictKey_subtitle_,97,DictKey_subtitle_97,WINGMAN (GHOST): Two is saddled.,僚机（GHOST）：二号就位。
DictKey_subtitle_,99,DictKey_subtitle_99,WINGMAN 2 (CAPTAIN): Three is in formation.,僚机2（CAPTAIN）：三号已加入编队。
DictKey_subtitle_,101,DictKey_subtitle_101,"WINGMAN 3 (SIX-PACK): Four, saddled.",僚机3（SIX-PACK）：四号就位。
DictKey_subtitle_,103,DictKey_subtitle_103,"PLAYER: And Dodge flight, set climb power.",玩家：Dodge编队，设置爬升推力。
DictKey_subtitle_,105,DictKey_subtitle_105,"WINGMAN 3 (SIX-PACK): Hold on, there's a throttle position between full and idle?",僚机3（SIX-PACK）：等等，咱的油门还有个介于怠速和全推力之间的位置吗？
DictKey_subtitle_,283,DictKey_subtitle_283,"PLAYER: Alright, we should be above the MANPAD threat level at this point, but configure and arm your countermeasures and keep your eyes outside your aircraft. We're going to keep our NAV lights on until we get to the Tbilisi because we want to be seen by the locals. This sortie is designed to boost their morale.",玩家：好了，我们现在应该在MANPAD威胁高度的上方了，但还是要配置好对抗措施，并留意舱外。我们将在到达第比利斯之前保持导航灯开启，我们希望被当地人看到。这次出击是为了提升他们的士气。
DictKey_subtitle_,285,DictKey_subtitle_285,WINGMAN (GHOST): In that case we should be going really low over the major cities. Nothing boosts morale as the sound of Hogs engines!,僚机（GHOST）：那样的话，我们应该在主要城市上空超低空飞行。没什么能比疣猪引擎的声音更能提升士气！
DictKey_subtitle_,287,DictKey_subtitle_287,WINGMAN (CAPTAIN): Don't forget about the sound of the gun!,僚机（CAPTAIN）：还有疣猪机炮的声音！
DictKey_subtitle_,289,DictKey_subtitle_289,WINGMAN (GHOST): Not sure if that would be entirely appropriate...,僚机（GHOST）：你自己看看你说的什么话……
DictKey_subtitle_,291,DictKey_subtitle_291,"PLAYER: The Georgians wanted us to fly as low and slow as possible over as many towns and cities as we could along the way. That idea was immediately dismissed by the colonel. I believe the exact words were: \""That's a damn stupid idea\"", because loosing a Hog on the second day of operations is not exactly his idea of boosting the locals morale.",玩家：格鲁吉亚人希望我们沿途，在尽可能多的城镇上空，以尽可能低和慢的速度飞行。这个想法被上校立即否决了。我相信他的原话是：“那是个非常蠢的想法”。因为他觉得，在行动第二天就损失一架疣猪，显然并不能提振士气。
DictKey_subtitle_,293,DictKey_subtitle_293,WINGMAN 2 (CAPTAIN): Can't say I disagree. That road from the port to the airfield yesterday was completely crazy.,僚机2（CAPTAIN）：我完全同意。昨天从港口到机场，一路上太惊险了。
DictKey_subtitle_,295,DictKey_subtitle_295,PLAYER: It was indeed.,玩家：确实如此。
DictKey_subtitle_,311,DictKey_subtitle_311,"PLAYER: We're going to stay above 150 until we get to WP 3, then we'll start our descent. I want you guys to be extra careful at this point, because this is where we're going to be the most vulnerable. The Georgians have placed patrols along our flight path, but keep that finger on the countermeasures switch. We'll check in with Rockman when we get closer, he's going to be directing us today.","玩家：我们将在15,000以上飞行，直到到达航路点3，然后开始下降。我希望你们在下降后格外小心，因为那是我们最脆弱的时候。格鲁吉亚人在我们的飞行路径上部署了巡逻队，但还是要随时准备好使用对抗措施。我们接近任务区时会与Rockman联系，他会为我们引导方向。"
DictKey_subtitle_,313,DictKey_subtitle_313,"PLAYER: We will level out at 750 feet AGL over Tbilisi and will try to make a good impression. Then we'll turn north, climb out to 15 000, we're going to orbit and wait for Hunter 1-1 to rejoin. We're going to follow him to the northern part of the country where there are big swaths that are under the de facto control of the CLA.","玩家：我们将在第比利斯上空750英尺AGL高度平飞，尽量留下好印象。然后我们将向北转向，爬升至15,000英尺，盘旋并等待Hunter 1-1加入编队。我们将跟随他前往格鲁吉亚北部，那里有大片区域，实际上已经落入CLA手中。"
DictKey_subtitle_,315,DictKey_subtitle_315,WINGMAN 3 (SIX-PACK): Who is this guy? The one that's going to be briefing us?,僚机3（SIX-PACK）：这个人是谁？就是那个要给我们简报的人？
